0,Accelerometer X axis,Accelerometer Y axis,Accelerometer Z axis,Gyro X axis,Gyro Y axis,Gyro Z axis,Magnetometer X axis,Magnetometer Y axis,Magnetometer Z axis,Temperature sensor
2020-09-28 09:55:26,0.009765625,-0.01031494140625,1.0152587890625,-6.16455078125,33.447265625,-17.7001953125,-0.76904296875,46.5576171875,-32.763671875,26.062917
2020-09-28 09:55:27,0.01177978515625,-0.010986328125,1.017578125,-5.7373046875,34.5458984375,-16.7236328125,-0.5615234375,47.05810546875,-33.50830078125,0.0
2020-09-28 09:55:28,0.0068359375,-0.00787353515625,1.01751708984375,-7.26318359375,35.64453125,-18.1884765625,-0.57373046875,46.88720703125,-31.494140625,0.0
2020-09-28 09:55:29,0.00750732421875,-0.0130615234375,1.0166015625,-7.080078125,34.1796875,-17.39501953125,-0.537109375,46.54541015625,-32.40966796875,0.0
2020-09-28 09:55:30,0.0098876953125,-0.01788330078125,1.0235595703125,-5.7373046875,34.36279296875,-17.2119140625,-0.52490234375,46.9482421875,-33.23974609375,0.0
2020-09-28 09:55:31,0.00750732421875,-0.00830078125,1.00299072265625,-7.99560546875,34.24072265625,-18.00537109375,-0.72021484375,46.58203125,-33.30078125,0.0
2020-09-28 09:55:32,0.01129150390625,-0.00872802734375,1.01611328125,-6.65283203125,33.87451171875,-16.90673828125,-1.37939453125,46.66748046875,-32.8857421875,26.062917
2020-09-28 09:55:33,0.0078125,-0.0164794921875,1.00750732421875,-5.7373046875,34.11865234375,-18.61572265625,-1.57470703125,46.91162109375,-32.861328125,0.0
2020-09-28 09:55:34,0.00750732421875,-0.00860595703125,1.01837158203125,-6.8359375,33.447265625,-17.15087890625,-0.64697265625,46.78955078125,-32.080078125,0.0
2020-09-28 09:55:35,0.008056640625,-0.008056640625,1.01507568359375,-7.568359375,34.97314453125,-17.7001953125,-0.439453125,46.630859375,-32.4462890625,0.0
2020-09-28 09:55:36,0.00897216796875,-0.00787353515625,1.01885986328125,-7.080078125,32.958984375,-17.822265625,-0.86669921875,46.044921875,-32.71484375,0.0
2020-09-28 09:55:37,0.00604248046875,-0.00726318359375,1.01739501953125,-6.9580078125,33.69140625,-17.39501953125,-0.72021484375,46.71630859375,-33.45947265625,0.0
2020-09-28 09:55:38,0.00836181640625,-0.0103759765625,1.01715087890625,-7.4462890625,33.3251953125,-17.578125,-0.74462890625,46.05712890625,-33.4228515625,0.0
2020-09-28 09:55:39,0.00689697265625,-0.0106201171875,1.017333984375,-6.7138671875,34.1796875,-18.24951171875,-0.537109375,46.435546875,-33.14208984375,0.0
2020-09-28 09:55:40,0.00787353515625,-0.01019287109375,1.01800537109375,-8.36181640625,33.99658203125,-17.4560546875,-0.54931640625,46.42333984375,-33.09326171875,26.062917
2020-09-28 09:55:41,0.00616455078125,-0.0096435546875,1.01690673828125,-7.14111328125,33.69140625,-17.4560546875,-0.48828125,46.37451171875,-33.50830078125,26.062917
2020-09-28 09:55:42,0.00579833984375,-0.010986328125,1.01434326171875,-5.9814453125,34.24072265625,-18.06640625,-0.59814453125,46.0693359375,-32.89794921875,26.062917
2020-09-28 09:55:43,0.009033203125,-0.00799560546875,1.015380859375,-6.40869140625,33.5693359375,-17.578125,-0.79345703125,46.42333984375,-32.55615234375,0.0
2020-09-28 09:55:44,0.009033203125,-0.00799560546875,1.015380859375,-6.40869140625,33.5693359375,-17.578125,-0.79345703125,46.42333984375,-32.55615234375,0.0
2020-09-28 09:55:45,0.009033203125,-0.00799560546875,1.015380859375,-6.40869140625,33.5693359375,-17.578125,-0.79345703125,46.42333984375,-32.55615234375,26.062917
2020-09-28 09:55:46,0.009033203125,-0.00799560546875,1.015380859375,-6.40869140625,33.5693359375,-17.578125,-0.79345703125,46.42333984375,-32.55615234375,26.062917
2020-09-28 09:55:47,0.009033203125,-0.00799560546875,1.015380859375,-6.40869140625,33.5693359375,-17.578125,-0.79345703125,46.42333984375,-32.55615234375,26.062917
2020-09-28 09:55:48,0.009033203125,-0.00799560546875,1.015380859375,-6.40869140625,33.5693359375,-17.578125,-0.79345703125,46.42333984375,-32.55615234375,0.0
2020-09-28 09:55:49,0.009033203125,-0.00799560546875,1.015380859375,-6.40869140625,33.5693359375,-17.578125,-0.79345703125,46.42333984375,-32.55615234375,26.062917
2020-09-28 09:55:50,0.009033203125,-0.00799560546875,1.015380859375,-6.40869140625,33.5693359375,-17.578125,-0.79345703125,46.42333984375,-32.55615234375,26.062917
2020-09-28 09:55:51,0.009033203125,-0.00799560546875,1.015380859375,-6.40869140625,33.5693359375,-17.578125,-0.79345703125,46.42333984375,-32.55615234375,26.062917
2020-09-28 09:55:52,0.0076904296875,-0.00732421875,1.01788330078125,-7.38525390625,32.8369140625,-18.4326171875,-0.634765625,46.435546875,-34.04541015625,26.062917
2020-09-28 09:55:53,0.0076904296875,-0.00732421875,1.01788330078125,-7.38525390625,32.8369140625,-18.4326171875,-0.634765625,46.435546875,-34.04541015625,26.062917
2020-09-28 10:00:42,0.0076904296875,-0.00732421875,1.01788330078125,-7.38525390625,32.8369140625,-18.4326171875,-0.634765625,46.435546875,-34.04541015625,26.437923
2020-09-28 10:00:43,0.0076904296875,-0.00732421875,1.01788330078125,-7.38525390625,32.8369140625,-18.4326171875,-0.634765625,46.435546875,-34.04541015625,26.437923
2020-09-28 10:00:44,0.0076904296875,-0.00732421875,1.01788330078125,-7.38525390625,32.8369140625,-18.4326171875,-0.634765625,46.435546875,-34.04541015625,26.437923
2020-09-28 10:00:45,0.0076904296875,-0.00732421875,1.01788330078125,-7.38525390625,32.8369140625,-18.4326171875,-0.634765625,46.435546875,-34.04541015625,26.437923
2020-09-28 10:00:46,0.0076904296875,-0.00732421875,1.01788330078125,-7.38525390625,32.8369140625,-18.4326171875,-0.634765625,46.435546875,-34.04541015625,26.437923
2020-09-28 10:00:47,0.0076904296875,-0.00732421875,1.01788330078125,-7.38525390625,32.8369140625,-18.4326171875,-0.634765625,46.435546875,-34.04541015625,26.437923
2020-09-28 10:00:48,0.0076904296875,-0.00732421875,1.01788330078125,-7.38525390625,32.8369140625,-18.4326171875,-0.634765625,46.435546875,-34.04541015625,26.437923
2020-09-28 10:00:49,0.0076904296875,-0.00732421875,1.01788330078125,-7.38525390625,32.8369140625,-18.4326171875,-0.634765625,46.435546875,-34.04541015625,26.437923
2020-09-28 10:00:50,0.0076904296875,-0.00732421875,1.01788330078125,-7.38525390625,32.8369140625,-18.4326171875,-0.634765625,46.435546875,-34.04541015625,26.437923
2020-09-28 10:00:51,0.007080078125,-0.0067138671875,1.01763916015625,-5.79833984375,33.935546875,-17.39501953125,5.76171875,28.3935546875,-32.55615234375,26.437923
2020-09-28 10:00:52,0.00604248046875,-0.00616455078125,1.01666259765625,-6.40869140625,33.99658203125,-18.00537109375,5.0537109375,27.880859375,-32.177734375,26.437923
2020-09-28 10:00:53,0.0068359375,-0.0068359375,1.01611328125,-7.2021484375,34.0576171875,-18.12744140625,5.65185546875,27.89306640625,-32.21435546875,26.437923
2020-09-28 10:00:54,0.005126953125,-0.00579833984375,1.01800537109375,-6.89697265625,33.75244140625,-18.37158203125,5.46875,28.6865234375,-32.5927734375,26.437923
2020-09-28 10:00:55,0.00634765625,-0.006103515625,1.0172119140625,-5.859375,34.5458984375,-16.90673828125,4.94384765625,28.45458984375,-32.6416015625,26.437923
2020-09-28 10:00:56,0.00653076171875,-0.00653076171875,1.0172119140625,-6.53076171875,33.69140625,-17.39501953125,5.35888671875,28.38134765625,-33.53271484375,26.437923
2020-09-28 10:00:57,0.00653076171875,-0.0067138671875,1.0166015625,-6.16455078125,33.5693359375,-17.333984375,4.99267578125,28.16162109375,-32.32421875,26.437923
2020-09-28 10:00:58,0.00335693359375,-0.00091552734375,1.01531982421875,-7.14111328125,34.97314453125,-17.7001953125,5.17578125,28.43017578125,-32.50732421875,26.500424
2020-09-28 10:00:59,0.0089111328125,-0.00885009765625,1.0164794921875,-6.04248046875,33.63037109375,-17.39501953125,4.98046875,28.4423828125,-33.58154296875,26.437923
2020-09-28 10:01:00,0.0050048828125,-0.00604248046875,1.01800537109375,-6.28662109375,35.400390625,-18.61572265625,4.89501953125,28.52783203125,-32.3974609375,26.437923
2020-09-28 10:01:01,0.00787353515625,-0.00689697265625,1.01788330078125,-6.04248046875,34.5458984375,-17.7001953125,4.7119140625,28.84521484375,-33.77685546875,26.437923
2020-09-28 10:01:02,0.0040283203125,-0.00714111328125,1.01806640625,-6.34765625,36.2548828125,-17.9443359375,4.96826171875,28.6376953125,-32.99560546875,26.437923
2020-09-28 10:01:03,0.00604248046875,-0.00665283203125,1.017333984375,-7.01904296875,35.400390625,-17.63916015625,5.23681640625,28.35693359375,-33.06884765625,26.437923
2020-09-28 10:01:04,0.00677490234375,-0.007080078125,1.0169677734375,-6.53076171875,35.888671875,-17.4560546875,4.99267578125,27.83203125,-32.11669921875,26.500424
2020-09-28 10:01:05,0.00634765625,-0.00701904296875,1.01666259765625,-6.2255859375,34.72900390625,-16.66259765625,4.91943359375,28.759765625,-31.93359375,26.437923
2020-09-28 10:01:06,0.0062255859375,-0.00714111328125,1.017578125,-6.7138671875,34.72900390625,-18.12744140625,4.77294921875,28.57666015625,-33.0078125,26.437923
2020-09-28 10:01:07,0.0062255859375,-0.0074462890625,1.015869140625,-7.14111328125,34.72900390625,-18.00537109375,4.79736328125,28.1494140625,-32.2021484375,26.437923
2020-09-28 10:01:08,0.006103515625,-0.00775146484375,1.01678466796875,-5.859375,35.21728515625,-17.578125,4.96826171875,28.1494140625,-32.84912109375,26.437923
2020-09-28 10:01:09,0.00579833984375,-0.00677490234375,1.01812744140625,-5.615234375,36.7431640625,-18.310546875,4.98046875,27.89306640625,-32.4951171875,26.500424
2020-09-28 10:01:10,0.0067138671875,-0.0068359375,1.01641845703125,-6.40869140625,35.33935546875,-18.6767578125,4.40673828125,28.173828125,-32.60498046875,26.437923
2020-09-28 10:01:11,-1.01934814453125,-0.022216796875,0.036376953125,-7.568359375,34.66796875,-17.76123046875,-44.66552734375,38.34228515625,-6.884765625,26.500424
2020-09-28 10:01:54,-1.021240234375,-0.02734375,0.03240966796875,-6.2255859375,35.94970703125,-18.06640625,-44.34814453125,38.31787109375,-7.4462890625,26.500424
2020-09-28 10:01:55,-1.0189208984375,-0.0185546875,0.03448486328125,-6.2255859375,35.888671875,-18.1884765625,-44.34814453125,38.5986328125,-7.080078125,26.500424
2020-09-28 10:01:56,-1.02008056640625,-0.0318603515625,0.0316162109375,-7.01904296875,34.72900390625,-18.24951171875,-44.68994140625,38.5009765625,-7.53173828125,26.500424
2020-09-28 10:01:57,-1.0185546875,-0.02325439453125,0.03411865234375,-6.103515625,35.09521484375,-17.39501953125,-44.4091796875,38.73291015625,-8.31298828125,26.500424
2020-09-28 10:01:58,-1.019287109375,-0.02685546875,0.033203125,-6.103515625,34.60693359375,-17.63916015625,-44.9951171875,38.5986328125,-7.72705078125,26.500424
2020-09-28 10:01:59,-1.020751953125,-0.0255126953125,0.034423828125,-6.40869140625,35.33935546875,-17.63916015625,-44.61669921875,38.31787109375,-7.31201171875,26.500424
2020-09-28 10:02:00,-1.0211181640625,-0.02740478515625,0.0340576171875,-6.103515625,34.97314453125,-17.578125,-45.1171875,38.17138671875,-8.75244140625,26.500424
2020-09-28 10:02:01,-1.021240234375,-0.027099609375,0.034912109375,-6.77490234375,34.24072265625,-17.7001953125,-44.62890625,38.31787109375,-8.59375,26.500424
2020-09-28 10:02:02,-1.02099609375,-0.02532958984375,0.03350830078125,-6.04248046875,36.0107421875,-18.06640625,-44.42138671875,38.14697265625,-8.154296875,26.500424
2020-09-28 10:02:03,-1.0216064453125,-0.02880859375,0.0323486328125,-6.16455078125,34.72900390625,-17.02880859375,-44.73876953125,38.8671875,-7.6171875,26.500424
2020-09-28 10:02:04,-1.02130126953125,-0.02703857421875,0.03338623046875,-6.9580078125,34.72900390625,-18.24951171875,-44.53125,39.0380859375,-8.53271484375,26.500424
2020-09-28 10:02:05,-1.02044677734375,-0.02685546875,0.032958984375,-5.79833984375,34.36279296875,-17.333984375,-43.9208984375,38.85498046875,-8.06884765625,26.562925
2020-09-28 10:02:06,-1.0211181640625,-0.02667236328125,0.03466796875,-7.38525390625,35.58349609375,-17.822265625,-44.7021484375,39.02587890625,-7.31201171875,26.500424
2020-09-28 10:02:07,-1.0220947265625,-0.02642822265625,0.033203125,-5.9814453125,34.5458984375,-17.63916015625,-44.580078125,38.07373046875,-8.6669921875,26.562925
2020-09-28 10:02:08,-1.01995849609375,-0.02740478515625,0.03326416015625,-7.14111328125,34.60693359375,-17.08984375,-43.9697265625,38.2568359375,-6.97021484375,26.500424
2020-09-28 10:02:09,-1.02081298828125,-0.0274658203125,0.03472900390625,-6.591796875,35.46142578125,-18.1884765625,-44.47021484375,38.6962890625,-8.19091796875,26.562925
2020-09-28 10:02:10,-1.0206298828125,-0.02655029296875,0.032958984375,-6.4697265625,34.97314453125,-18.310546875,-44.7021484375,38.18359375,-7.3974609375,26.562925
2020-09-28 10:02:11,-1.021240234375,-0.0264892578125,0.03472900390625,-7.14111328125,34.912109375,-18.06640625,-44.86083984375,38.51318359375,-6.77490234375,26.500424
2020-09-28 10:02:12,-1.02020263671875,-0.02777099609375,0.03326416015625,-6.40869140625,34.7900390625,-17.88330078125,-44.62890625,38.4765625,-6.8359375,26.562925
2020-09-28 10:02:13,-1.02069091796875,-0.0257568359375,0.03289794921875,-6.89697265625,35.5224609375,-18.1884765625,-44.6044921875,38.43994140625,-8.60595703125,26.562925
2020-09-28 10:02:14,-1.02069091796875,-0.02801513671875,0.03363037109375,-5.615234375,35.33935546875,-17.7001953125,-44.7265625,38.2080078125,-6.4208984375,26.562925
2020-09-28 10:02:15,-1.02215576171875,-0.02703857421875,0.03350830078125,-5.67626953125,34.7900390625,-17.7001953125,-44.3359375,38.4033203125,-7.5927734375,26.562925
2020-09-28 10:02:16,-1.02130126953125,-0.02630615234375,0.03411865234375,-6.8359375,34.912109375,-18.24951171875,-44.5556640625,38.37890625,-7.72705078125,26.562925
2020-09-28 10:02:17,-1.0211181640625,-0.025146484375,0.03326416015625,-6.7138671875,34.60693359375,-18.310546875,-44.44580078125,38.29345703125,-7.2265625,26.562925
2020-09-28 10:02:18,-1.021484375,-0.026611328125,0.03375244140625,-7.26318359375,34.11865234375,-17.27294921875,-44.091796875,38.18359375,-7.33642578125,26.562925
2020-09-28 10:02:19,-1.021728515625,-0.02703857421875,0.03411865234375,-7.4462890625,36.62109375,-17.88330078125,-44.56787109375,38.46435546875,-6.6162109375,26.562925
2020-09-28 10:02:20,-1.02099609375,-0.0260009765625,0.033447265625,-5.859375,35.09521484375,-18.12744140625,-44.17724609375,38.4521484375,-7.92236328125,26.562925
2020-09-28 10:02:21,-1.02197265625,-0.027099609375,0.03399658203125,-6.89697265625,34.66796875,-18.1884765625,-44.49462890625,38.4033203125,-7.4951171875,26.562925
2020-09-28 10:02:22,-1.021240234375,-0.02703857421875,0.03375244140625,-6.04248046875,35.21728515625,-17.27294921875,-44.482421875,37.95166015625,-6.54296875,26.562925
